time,temperature,humidity,windspeed,uvindex,devicename
04/29/2022 13:05:00,15.9,58.5,17.7,3,weather-pro-10
04/29/2022 13:10:00,16,58.55,17.4,3,weather-pro-10
04/29/2022 13:15:00,14.3,58.65,18,3,weather-pro-10
04/29/2022 13:20:00,14.9,59.72,18.4,3,weather-pro-10
04/29/2022 13:25:00,15.9,59.04,19.3,3,weather-pro-10
04/29/2022 13:30:00,14.8,59.37,19.1,3,weather-pro-10
04/29/2022 13:35:00,15.1,58.38,17.7,3,weather-pro-10
04/29/2022 13:40:00,15.9,58.99,17.8,3,weather-pro-10
04/29/2022 13:45:00,14.4,59.77,17.6,3,weather-pro-10
04/29/2022 13:50:00,14.2,58.25,18.6,3,weather-pro-10
04/29/2022 13:55:00,14.9,58.83,19,3,weather-pro-10
04/29/2022 14:00:00,16,52.53,6.5,4,weather-pro-10
04/29/2022 14:05:00,16.3,52.57,6.9,4,weather-pro-10
04/29/2022 14:10:00,15.1,53.12,5.8,4,weather-pro-10
04/29/2022 14:15:00,16,51.69,5.6,4,weather-pro-10
04/29/2022 14:20:00,15.4,53.47,6.2,4,weather-pro-10
04/29/2022 14:25:00,15.4,51.65,6.7,4,weather-pro-10
04/29/2022 14:30:00,16.8,51.91,7.1,4,weather-pro-10
04/29/2022 14:35:00,15.1,52.33,7,4,weather-pro-10
04/29/2022 14:40:00,17,53.09,6.6,4,weather-pro-10
04/29/2022 14:45:00,16.2,52.4,6.9,4,weather-pro-10
04/29/2022 14:50:00,15.9,53,6,4,weather-pro-10
04/29/2022 14:55:00,16.9,52.87,5.6,4,weather-pro-10
04/29/2022 15:00:00,17,48.31,14.8,4,weather-pro-10
04/29/2022 15:05:00,17.7,49.28,15,4,weather-pro-10
04/29/2022 15:10:00,17.9,49.19,15.7,4,weather-pro-10
04/29/2022 15:15:00,17.5,48.15,14.2,4,weather-pro-10
04/29/2022 15:20:00,16.1,48.34,14.9,4,weather-pro-10
04/29/2022 15:25:00,17.1,49.12,14.8,4,weather-pro-10
04/29/2022 15:30:00,16.5,48.51,14,4,weather-pro-10
04/29/2022 15:35:00,17.6,48.29,13.9,4,weather-pro-10
04/29/2022 15:40:00,16.3,48.99,15.6,4,weather-pro-10
04/29/2022 15:45:00,17.6,49.16,14.2,4,weather-pro-10
04/29/2022 15:50:00,17.7,48.36,14.5,4,weather-pro-10
04/29/2022 15:55:00,16.5,48.28,14.8,4,weather-pro-10
04/29/2022 16:00:00,18,45.35,18.4,2,weather-pro-10
04/29/2022 16:05:00,17.3,45.2,17.7,2,weather-pro-10
04/29/2022 16:10:00,17.3,46.35,18.8,2,weather-pro-10
04/29/2022 16:15:00,18.7,45.85,18,2,weather-pro-10
04/29/2022 16:20:00,18.8,45.43,19.3,2,weather-pro-10
04/29/2022 16:25:00,18,45.29,17.9,2,weather-pro-10
04/29/2022 16:30:00,17.6,45.65,17.6,2,weather-pro-10
04/29/2022 16:35:00,18.1,45.67,18.4,2,weather-pro-10
04/29/2022 16:40:00,17.2,45.22,18.3,2,weather-pro-10
04/29/2022 16:45:00,17.7,45.45,19.1,2,weather-pro-10
04/29/2022 16:50:00,17.3,46.28,18,2,weather-pro-10
04/29/2022 16:55:00,18.2,45.07,18.2,2,weather-pro-10
04/29/2022 17:00:00,17,49.4,10.1,2,weather-pro-10
04/29/2022 17:05:00,17.2,50.09,9.1,2,weather-pro-10
04/29/2022 17:10:00,16.5,50.39,9.5,2,weather-pro-10
04/29/2022 17:15:00,16.6,49.18,9.2,2,weather-pro-10
04/29/2022 17:20:00,17,49.06,10.7,2,weather-pro-10
04/29/2022 17:25:00,16.6,48.72,9.2,2,weather-pro-10
04/29/2022 17:30:00,17.4,48.88,9.6,2,weather-pro-10
04/29/2022 17:35:00,16.3,48.6,9.2,2,weather-pro-10
04/29/2022 17:40:00,16.5,49.34,11,2,weather-pro-10
04/29/2022 17:45:00,17.3,49.84,9.5,2,weather-pro-10
04/29/2022 17:50:00,16.5,48.87,11,2,weather-pro-10
04/29/2022 17:55:00,17,48.6,10.8,2,weather-pro-10
04/29/2022 18:00:00,17,48.31,14.8,1,weather-pro-10
04/29/2022 18:05:00,16.4,47.78,14.9,1,weather-pro-10
04/29/2022 18:10:00,16.7,48.89,14.4,1,weather-pro-10
04/29/2022 18:15:00,17.2,48.69,14,1,weather-pro-10
04/29/2022 18:20:00,17.9,48.72,14.9,1,weather-pro-10
04/29/2022 18:25:00,16.9,47.88,14.2,1,weather-pro-10
04/29/2022 18:30:00,16.3,49.15,14.5,1,weather-pro-10
04/29/2022 18:35:00,16.4,47.95,15.6,1,weather-pro-10
04/29/2022 18:40:00,16.8,48.28,14.8,1,weather-pro-10
04/29/2022 18:45:00,17.1,48.36,15.5,1,weather-pro-10
04/29/2022 18:50:00,16.4,47.33,15.3,1,weather-pro-10
04/29/2022 18:55:00,17.2,49.21,15.4,1,weather-pro-10
04/29/2022 19:00:00,16,55.14,13,0,weather-pro-10
04/29/2022 19:05:00,16.4,55.78,13.7,0,weather-pro-10
04/29/2022 19:10:00,16.8,55.07,13.1,0,weather-pro-10
04/29/2022 19:15:00,16.8,54.31,12.6,0,weather-pro-10
04/29/2022 19:20:00,16.8,56.07,13.8,0,weather-pro-10
04/29/2022 19:25:00,15.4,56.13,13.6,0,weather-pro-10
04/29/2022 19:30:00,16.7,55.98,13.9,0,weather-pro-10
04/29/2022 19:35:00,16.1,54.28,13.9,0,weather-pro-10
04/29/2022 19:40:00,15.2,55.77,13.1,0,weather-pro-10
04/29/2022 19:45:00,15.9,55.7,13.9,0,weather-pro-10
04/29/2022 19:50:00,16.8,56.02,13.2,0,weather-pro-10
04/29/2022 19:55:00,15.5,55.21,12.6,0,weather-pro-10
04/29/2022 20:00:00,13.8,67.87,4,0,weather-pro-10
04/29/2022 20:05:00,13,67.39,4.2,0,weather-pro-10
04/29/2022 20:10:00,13.1,68.62,3.9,0,weather-pro-10
04/29/2022 20:15:00,14.5,68.79,3.7,0,weather-pro-10
04/29/2022 20:20:00,13.9,68.46,3.1,0,weather-pro-10
04/29/2022 20:25:00,13.8,68.11,3.8,0,weather-pro-10
04/29/2022 20:30:00,14.8,68.44,3.9,0,weather-pro-10
04/29/2022 20:35:00,13.6,68.01,3.8,0,weather-pro-10
04/29/2022 20:40:00,14.1,66.95,4.9,0,weather-pro-10
04/29/2022 20:45:00,13.8,68.18,4.7,0,weather-pro-10
04/29/2022 20:50:00,13.5,67.55,4.7,0,weather-pro-10
04/29/2022 20:55:00,13.7,67.61,3.6,0,weather-pro-10
04/29/2022 21:00:00,12,71.47,9.4,0,weather-pro-10
04/29/2022 21:05:00,12.8,71.05,9.3,0,weather-pro-10
04/29/2022 21:10:00,11.3,72.41,8.8,0,weather-pro-10
04/29/2022 21:15:00,12.6,70.86,10,0,weather-pro-10
04/29/2022 21:20:00,11.9,71.39,9.6,0,weather-pro-10
04/29/2022 21:25:00,11,71.45,10,0,weather-pro-10
04/29/2022 21:30:00,12.9,71.83,8.5,0,weather-pro-10
04/29/2022 21:35:00,12.6,71.38,8.6,0,weather-pro-10
04/29/2022 21:40:00,11.9,71.9,9.9,0,weather-pro-10
04/29/2022 21:45:00,11.2,71.1,9.8,0,weather-pro-10
04/29/2022 21:50:00,12.7,71.99,8.6,0,weather-pro-10
04/29/2022 21:55:00,12.7,71.77,9.5,0,weather-pro-10
04/29/2022 22:00:00,11,71.28,5.4,0,weather-pro-10
04/29/2022 22:05:00,11.5,71.01,6,0,weather-pro-10
04/29/2022 22:10:00,11.2,70.84,4.8,0,weather-pro-10
04/29/2022 22:15:00,10.5,70.67,4.6,0,weather-pro-10
04/29/2022 22:20:00,11.7,70.84,5.8,0,weather-pro-10
04/29/2022 22:25:00,10.9,70.29,5.4,0,weather-pro-10
04/29/2022 22:30:00,11.5,71.59,4.4,0,weather-pro-10
04/29/2022 22:35:00,10.8,72.08,5.3,0,weather-pro-10
04/29/2022 22:40:00,10.3,70.98,5,0,weather-pro-10
04/29/2022 22:45:00,11.3,71.5,5.1,0,weather-pro-10
04/29/2022 22:50:00,11,70.45,5.3,0,weather-pro-10
04/29/2022 22:55:00,10.4,72.05,5.5,0,weather-pro-10
04/29/2022 23:00:00,8.7,86.65,0.7,0,weather-pro-10
04/29/2022 23:05:00,7.8,87.53,0.6,0,weather-pro-10
04/29/2022 23:10:00,8,86.98,0.9,0,weather-pro-10
04/29/2022 23:15:00,8.4,85.85,1.7,0,weather-pro-10
04/29/2022 23:20:00,9.4,86.3,0.2,0,weather-pro-10
04/29/2022 23:25:00,9.5,86.68,0.6,0,weather-pro-10
04/29/2022 23:30:00,9.6,87.15,0.9,0,weather-pro-10
04/29/2022 23:35:00,8.8,85.81,1.3,0,weather-pro-10
04/29/2022 23:40:00,7.9,87.64,1.6,0,weather-pro-10
04/29/2022 23:45:00,8.6,87.12,0.3,0,weather-pro-10
04/29/2022 23:50:00,9.2,86.9,1,0,weather-pro-10
04/29/2022 23:55:00,8.9,86.58,0.2,0,weather-pro-10
04/30/2022 00:00:00,10,76.19,3.6,0,weather-pro-10
04/30/2022 00:05:00,10.6,75.47,3.1,0,weather-pro-10
04/30/2022 00:10:00,9.9,76.44,4,0,weather-pro-10
04/30/2022 00:15:00,9.7,75.84,3.3,0,weather-pro-10
04/30/2022 00:20:00,10.8,76.87,4.4,0,weather-pro-10
04/30/2022 00:25:00,9.3,76.83,3.2,0,weather-pro-10
04/30/2022 00:30:00,9.1,76.04,2.8,0,weather-pro-10
04/30/2022 00:35:00,10.8,76.05,3.4,0,weather-pro-10
04/30/2022 00:40:00,10,76.64,3.5,0,weather-pro-10
04/30/2022 00:45:00,10.7,76.27,2.6,0,weather-pro-10
04/30/2022 00:50:00,9.6,76.12,4.5,0,weather-pro-10
04/30/2022 00:55:00,9.7,77.09,2.9,0,weather-pro-10
04/30/2022 01:00:00,10,76.19,3.6,0,weather-pro-10
04/30/2022 01:05:00,10.5,76.9,3.6,0,weather-pro-10
04/30/2022 01:10:00,9.4,76.46,4.3,0,weather-pro-10
04/30/2022 01:15:00,9.1,75.35,4.4,0,weather-pro-10
04/30/2022 01:20:00,9.4,76.42,3.2,0,weather-pro-10
04/30/2022 01:25:00,10.7,76.13,2.8,0,weather-pro-10
04/30/2022 01:30:00,10.7,77.06,4.4,0,weather-pro-10
04/30/2022 01:35:00,10.7,75.33,2.9,0,weather-pro-10
04/30/2022 01:40:00,9.6,75.92,4.3,0,weather-pro-10
04/30/2022 01:45:00,10.9,75.84,3.1,0,weather-pro-10
04/30/2022 01:50:00,10.8,76.81,3.5,0,weather-pro-10
04/30/2022 01:55:00,10.3,76.23,3.1,0,weather-pro-10
04/30/2022 02:00:00,5.8,92.9,3.2,0,weather-pro-10
04/30/2022 02:05:00,5.1,93.53,3.7,0,weather-pro-10
04/30/2022 02:10:00,6.5,93.01,3.6,0,weather-pro-10
04/30/2022 02:15:00,6.7,92.78,4,0,weather-pro-10
04/30/2022 02:20:00,5.8,93.26,3.7,0,weather-pro-10
04/30/2022 02:25:00,5.3,92.76,2.4,0,weather-pro-10
04/30/2022 02:30:00,5.5,93.23,4,0,weather-pro-10
04/30/2022 02:35:00,4.8,92.14,3.1,0,weather-pro-10
04/30/2022 02:40:00,6.2,93.58,3.8,0,weather-pro-10
04/30/2022 02:45:00,5.4,92.86,2.5,0,weather-pro-10
04/30/2022 02:50:00,6.1,93.76,2.7,0,weather-pro-10
04/30/2022 02:55:00,5.6,93.85,2.9,0,weather-pro-10
04/30/2022 03:00:00,8,87.19,5.4,0,weather-pro-10
04/30/2022 03:05:00,7.1,87.83,4.9,0,weather-pro-10
04/30/2022 03:10:00,7.9,87.74,5.9,0,weather-pro-10
04/30/2022 03:15:00,8.8,87.06,4.8,0,weather-pro-10
04/30/2022 03:20:00,7.2,86.3,6.1,0,weather-pro-10
04/30/2022 03:25:00,8.2,86.78,6.1,0,weather-pro-10
04/30/2022 03:30:00,8.1,87.33,5.9,0,weather-pro-10
04/30/2022 03:35:00,7.4,87.68,5.2,0,weather-pro-10
04/30/2022 03:40:00,7.6,87.71,4.7,0,weather-pro-10
04/30/2022 03:45:00,8.8,86.3,5,0,weather-pro-10
04/30/2022 03:50:00,7.2,86.55,5.1,0,weather-pro-10
04/30/2022 03:55:00,7.6,86.94,6.2,0,weather-pro-10
04/30/2022 04:00:00,7,93.35,5.4,0,weather-pro-10
04/30/2022 04:05:00,6.1,92.67,4.6,0,weather-pro-10
04/30/2022 04:10:00,6.3,92.75,4.8,0,weather-pro-10
04/30/2022 04:15:00,6.1,93.04,4.9,0,weather-pro-10
04/30/2022 04:20:00,6.8,93.92,5.9,0,weather-pro-10
04/30/2022 04:25:00,6.6,92.77,4.9,0,weather-pro-10
04/30/2022 04:30:00,7.5,94.15,5.8,0,weather-pro-10
04/30/2022 04:35:00,7.9,92.99,4.7,0,weather-pro-10
04/30/2022 04:40:00,7.3,93.55,6.3,0,weather-pro-10
04/30/2022 04:45:00,7.3,93.35,4.7,0,weather-pro-10
04/30/2022 04:50:00,7.1,92.6,5.4,0,weather-pro-10
04/30/2022 04:55:00,7.6,93.9,4.7,0,weather-pro-10
04/30/2022 05:00:00,5.1,95.26,2.9,0,weather-pro-10
04/30/2022 05:05:00,5,95.16,2.8,0,weather-pro-10
04/30/2022 05:10:00,4.3,94.37,3.6,0,weather-pro-10
04/30/2022 05:15:00,5,94.7,3.8,0,weather-pro-10
04/30/2022 05:20:00,4.2,94.75,2.9,0,weather-pro-10
04/30/2022 05:25:00,4.9,94.82,2.8,0,weather-pro-10
04/30/2022 05:30:00,5.4,96.24,2.3,0,weather-pro-10
04/30/2022 05:35:00,5.5,95,3.2,0,weather-pro-10
04/30/2022 05:40:00,5.6,94.83,2.2,0,weather-pro-10
04/30/2022 05:45:00,5.8,95.72,2,0,weather-pro-10
04/30/2022 05:50:00,5.6,94.39,2.9,0,weather-pro-10
04/30/2022 05:55:00,5.2,94.41,2.2,0,weather-pro-10
04/30/2022 06:00:00,7,87.1,1.8,0,weather-pro-10
04/30/2022 06:05:00,7.3,87.61,2.6,0,weather-pro-10
04/30/2022 06:10:00,6.7,87.58,2.7,0,weather-pro-10
04/30/2022 06:15:00,6.5,87.32,1.9,0,weather-pro-10
04/30/2022 06:20:00,6.8,87.89,1.7,0,weather-pro-10
04/30/2022 06:25:00,6.2,87.22,1.1,0,weather-pro-10
04/30/2022 06:30:00,6.4,87,2.1,0,weather-pro-10
04/30/2022 06:35:00,7.6,86.47,2.6,0,weather-pro-10
04/30/2022 06:40:00,7.7,87.22,2.3,0,weather-pro-10
04/30/2022 06:45:00,6.9,87.57,0.9,0,weather-pro-10
04/30/2022 06:50:00,6.7,86.61,2.1,0,weather-pro-10
04/30/2022 06:55:00,6.3,87.81,1.1,0,weather-pro-10
04/30/2022 07:00:00,9,81.49,3.6,1,weather-pro-10
04/30/2022 07:05:00,9.2,80.9,2.7,1,weather-pro-10
04/30/2022 07:10:00,9.9,81.3,3.6,1,weather-pro-10
04/30/2022 07:15:00,8.2,81.11,3.3,1,weather-pro-10
04/30/2022 07:20:00,9.7,80.8,3,1,weather-pro-10
04/30/2022 07:25:00,9.7,82.45,3.5,1,weather-pro-10
04/30/2022 07:30:00,9.7,80.95,4.5,1,weather-pro-10
04/30/2022 07:35:00,9.8,81.69,3.8,1,weather-pro-10
04/30/2022 07:40:00,8.6,80.82,3.6,1,weather-pro-10
04/30/2022 07:45:00,8.3,81.48,3.7,1,weather-pro-10
04/30/2022 07:50:00,8.2,82.36,3.3,1,weather-pro-10
04/30/2022 07:55:00,8.8,81.61,3.4,1,weather-pro-10
04/30/2022 08:00:00,9.6,81.35,3.3,2,weather-pro-10
04/30/2022 08:05:00,8.7,82.22,3.8,2,weather-pro-10
04/30/2022 08:10:00,9.4,80.75,2.6,2,weather-pro-10
04/30/2022 08:15:00,9.1,81.13,2.9,2,weather-pro-10
04/30/2022 08:20:00,10.2,81.36,2.5,2,weather-pro-10
04/30/2022 08:25:00,10.3,81.02,2.9,2,weather-pro-10
04/30/2022 08:30:00,9.8,80.59,3.9,2,weather-pro-10
04/30/2022 08:35:00,9.8,80.73,2.9,2,weather-pro-10
04/30/2022 08:40:00,10.3,80.52,3.7,2,weather-pro-10
04/30/2022 08:45:00,10.3,81.19,2.6,2,weather-pro-10
04/30/2022 08:50:00,8.7,80.93,2.5,2,weather-pro-10
04/30/2022 08:55:00,9,80.6,4,2,weather-pro-10
04/30/2022 09:00:00,14,71.85,3.6,6,weather-pro-10
04/30/2022 09:05:00,14.7,72.1,4.1,6,weather-pro-10
04/30/2022 09:10:00,13.5,71.6,3.8,6,weather-pro-10
04/30/2022 09:15:00,13.2,72.13,4,6,weather-pro-10
04/30/2022 09:20:00,14.8,71.12,4.1,6,weather-pro-10
04/30/2022 09:25:00,14.4,71.31,4.1,6,weather-pro-10
04/30/2022 09:30:00,13.7,70.9,2.8,6,weather-pro-10
04/30/2022 09:35:00,13.5,71.17,2.9,6,weather-pro-10
04/30/2022 09:40:00,13.5,72,4.1,6,weather-pro-10
04/30/2022 09:45:00,13.8,72.7,3.5,6,weather-pro-10
04/30/2022 09:50:00,14,72.18,2.7,6,weather-pro-10
04/30/2022 09:55:00,14.4,72.75,2.6,6,weather-pro-10
04/30/2022 10:00:00,16,59.04,5.4,8,weather-pro-10
04/30/2022 10:05:00,16.1,59.83,6,8,weather-pro-10
04/30/2022 10:10:00,15.8,58.46,6,8,weather-pro-10
04/30/2022 10:15:00,16,59.15,4.8,8,weather-pro-10
04/30/2022 10:20:00,15.4,59.96,5,8,weather-pro-10
04/30/2022 10:25:00,16.8,58.19,5.4,8,weather-pro-10
04/30/2022 10:30:00,16.4,58.09,6.4,8,weather-pro-10
04/30/2022 10:35:00,15.3,59.56,5.3,8,weather-pro-10
04/30/2022 10:40:00,15,59.06,6,8,weather-pro-10
04/30/2022 10:45:00,15.7,59.9,4.6,8,weather-pro-10
04/30/2022 10:50:00,16.5,58.93,6.3,8,weather-pro-10
04/30/2022 10:55:00,16.5,59.89,5,8,weather-pro-10
04/30/2022 11:00:00,17.8,42.65,12,3,weather-pro-10
04/30/2022 11:05:00,17.6,42.17,11.9,3,weather-pro-10
04/30/2022 11:10:00,17.7,42.41,11,3,weather-pro-10
04/30/2022 11:15:00,18.6,42.28,11.5,3,weather-pro-10
04/30/2022 11:20:00,18.3,42.87,13,3,weather-pro-10
04/30/2022 11:25:00,18.3,42.83,12.3,3,weather-pro-10
04/30/2022 11:30:00,18.5,42.55,11.3,3,weather-pro-10
04/30/2022 11:35:00,17.1,43.31,11.7,3,weather-pro-10
04/30/2022 11:40:00,18.2,42.57,12.9,3,weather-pro-10
04/30/2022 11:45:00,17.4,42.2,11.9,3,weather-pro-10
04/30/2022 11:50:00,17.8,43.64,12.7,3,weather-pro-10
04/30/2022 11:55:00,18.1,42.42,11.6,3,weather-pro-10
04/30/2022 12:00:00,19,45.63,0,6,weather-pro-10
04/30/2022 12:05:00,18.9,45.51,0.1,6,weather-pro-10
04/30/2022 12:10:00,18.6,44.92,0,6,weather-pro-10
04/30/2022 12:15:00,18.2,45.51,0.9,6,weather-pro-10
04/30/2022 12:20:00,18.1,46.39,0.2,6,weather-pro-10
04/30/2022 12:25:00,18.8,45.1,0,6,weather-pro-10
04/30/2022 12:30:00,18.3,45.2,0.9,6,weather-pro-10
04/30/2022 12:35:00,19.5,45.73,0,6,weather-pro-10
04/30/2022 12:40:00,18.3,46.32,0,6,weather-pro-10
04/30/2022 12:45:00,18.6,45.53,0.8,6,weather-pro-10
04/30/2022 12:50:00,18.4,45.79,0,6,weather-pro-10
04/30/2022 12:55:00,18.6,46.18,0.4,6,weather-pro-10
04/30/2022 13:00:00,19,45.63,9.4,3,weather-pro-10
04/30/2022 13:05:00,18.8,44.99,9.1,3,weather-pro-10
04/30/2022 13:10:00,18.2,45.24,9.9,3,weather-pro-10
04/30/2022 13:15:00,19,45.23,9,3,weather-pro-10
04/30/2022 13:20:00,19.3,46.47,9.6,3,weather-pro-10
04/30/2022 13:25:00,18.1,45.67,9.2,3,weather-pro-10
04/30/2022 13:30:00,19.9,45.84,8.7,3,weather-pro-10
04/30/2022 13:35:00,19.8,45.03,8.9,3,weather-pro-10
04/30/2022 13:40:00,19.2,45.26,10,3,weather-pro-10
04/30/2022 13:45:00,18.4,46.02,9,3,weather-pro-10
04/30/2022 13:50:00,18.2,44.79,9.1,3,weather-pro-10
04/30/2022 13:55:00,18.3,44.87,8.9,3,weather-pro-10
04/30/2022 14:00:00,20.1,35.87,15.9,8,weather-pro-10
04/30/2022 14:05:00,21.1,35.98,16.8,8,weather-pro-10
04/30/2022 14:10:00,19.8,35.75,15.6,8,weather-pro-10
04/30/2022 14:15:00,19.2,35.38,15.3,8,weather-pro-10
04/30/2022 14:20:00,19.2,36.24,15.8,8,weather-pro-10
04/30/2022 14:25:00,20.1,35.41,15.6,8,weather-pro-10
04/30/2022 14:30:00,20.3,36.32,16.5,8,weather-pro-10
04/30/2022 14:35:00,19.4,36.14,16.3,8,weather-pro-10
04/30/2022 14:40:00,19.8,36.85,15.6,8,weather-pro-10
04/30/2022 14:45:00,19.7,35.42,16,8,weather-pro-10
04/30/2022 14:50:00,21.1,36.69,15.9,8,weather-pro-10
04/30/2022 14:55:00,20.1,35.18,15.4,8,weather-pro-10
04/30/2022 15:00:00,21,37.64,9.4,7,weather-pro-10
04/30/2022 15:05:00,21.2,37.87,10.2,7,weather-pro-10
04/30/2022 15:10:00,21.5,37.01,9.2,7,weather-pro-10
04/30/2022 15:15:00,21.6,37.63,9.1,7,weather-pro-10
04/30/2022 15:20:00,21.5,36.92,9.9,7,weather-pro-10
04/30/2022 15:25:00,21.8,38.18,9.4,7,weather-pro-10
04/30/2022 15:30:00,20.3,37.17,9.1,7,weather-pro-10
04/30/2022 15:35:00,21.6,36.77,10.2,7,weather-pro-10
04/30/2022 15:40:00,21,38.43,10,7,weather-pro-10
04/30/2022 15:45:00,21.5,37.53,9,7,weather-pro-10
04/30/2022 15:50:00,21.2,36.95,10.3,7,weather-pro-10
04/30/2022 15:55:00,21.8,37.62,8.7,7,weather-pro-10
04/30/2022 16:00:00,22,33.03,18.4,6,weather-pro-10
04/30/2022 16:05:00,21.3,32.29,18.6,6,weather-pro-10
04/30/2022 16:10:00,22.3,32.32,18.8,6,weather-pro-10
04/30/2022 16:15:00,21.5,33.8,18.2,6,weather-pro-10
04/30/2022 16:20:00,21.6,32.3,18.1,6,weather-pro-10
04/30/2022 16:25:00,22.4,32.58,17.5,6,weather-pro-10
04/30/2022 16:30:00,22.7,32.1,19.2,6,weather-pro-10
04/30/2022 16:35:00,22.6,33.58,18.6,6,weather-pro-10
04/30/2022 16:40:00,21.2,33.13,19,6,weather-pro-10
04/30/2022 16:45:00,21.9,33.11,19.1,6,weather-pro-10
04/30/2022 16:50:00,21.4,33.58,19.4,6,weather-pro-10
04/30/2022 16:55:00,21.1,33.18,18.8,6,weather-pro-10
04/30/2022 17:00:00,20,35.86,14.1,1,weather-pro-10
04/30/2022 17:05:00,20.6,35,14.6,1,weather-pro-10
04/30/2022 17:10:00,19.9,35.64,14.5,1,weather-pro-10
04/30/2022 17:15:00,19.4,35.47,13.4,1,weather-pro-10
04/30/2022 17:20:00,20.1,35.44,13.7,1,weather-pro-10
04/30/2022 17:25:00,19.2,35.08,13.9,1,weather-pro-10
04/30/2022 17:30:00,19.5,36.82,13.4,1,weather-pro-10
04/30/2022 17:35:00,19.6,35.56,13.3,1,weather-pro-10
04/30/2022 17:40:00,19.7,35.72,14.5,1,weather-pro-10
04/30/2022 17:45:00,19.1,35.51,13.7,1,weather-pro-10
04/30/2022 17:50:00,20.7,34.91,14.7,1,weather-pro-10
04/30/2022 17:55:00,19.8,35.79,13.1,1,weather-pro-10
04/30/2022 18:00:00,21,35.12,20.5,2,weather-pro-10
04/30/2022 18:05:00,21,36.11,21.1,2,weather-pro-10
04/30/2022 18:10:00,20.4,35.32,19.7,2,weather-pro-10
04/30/2022 18:15:00,21.9,35.29,20.5,2,weather-pro-10
04/30/2022 18:20:00,20.5,34.2,20.2,2,weather-pro-10
04/30/2022 18:25:00,21.2,34.49,19.5,2,weather-pro-10
04/30/2022 18:30:00,22,36.11,20.6,2,weather-pro-10
04/30/2022 18:35:00,20.6,35.14,20.2,2,weather-pro-10
04/30/2022 18:40:00,22,36.03,20,2,weather-pro-10
04/30/2022 18:45:00,21.1,34.81,20.1,2,weather-pro-10
04/30/2022 18:50:00,20.6,36.05,19.5,2,weather-pro-10
04/30/2022 18:55:00,21.7,35.34,21.4,2,weather-pro-10
04/30/2022 19:00:00,19,39.74,18.4,0,weather-pro-10
04/30/2022 19:05:00,19.4,39.22,19.1,0,weather-pro-10
04/30/2022 19:10:00,18.9,39.51,17.7,0,weather-pro-10
04/30/2022 19:15:00,18.9,40.74,17.7,0,weather-pro-10
04/30/2022 19:20:00,18.5,40.62,17.7,0,weather-pro-10
04/30/2022 19:25:00,18.7,39.96,19,0,weather-pro-10
04/30/2022 19:30:00,19.5,40.43,17.6,0,weather-pro-10
04/30/2022 19:35:00,18.4,38.86,19.2,0,weather-pro-10
04/30/2022 19:40:00,18.1,39.35,18.8,0,weather-pro-10
04/30/2022 19:45:00,19.3,40.27,17.5,0,weather-pro-10
04/30/2022 19:50:00,19.6,39.46,19,0,weather-pro-10
04/30/2022 19:55:00,18.4,39.86,17.8,0,weather-pro-10
04/30/2022 20:00:00,15.3,49.34,11.9,0,weather-pro-10
04/30/2022 20:05:00,15.9,50.1,12.5,0,weather-pro-10
04/30/2022 20:10:00,16,48.4,11.8,0,weather-pro-10
04/30/2022 20:15:00,14.6,49.78,11.7,0,weather-pro-10
04/30/2022 20:20:00,15.3,48.83,11.4,0,weather-pro-10
04/30/2022 20:25:00,14.9,50.05,11.9,0,weather-pro-10
04/30/2022 20:30:00,16.1,48.66,11.6,0,weather-pro-10
04/30/2022 20:35:00,15.9,49.15,11.5,0,weather-pro-10
04/30/2022 20:40:00,15.6,50.09,11.8,0,weather-pro-10
04/30/2022 20:45:00,14.8,48.53,11.7,0,weather-pro-10
04/30/2022 20:50:00,16,48.95,11.9,0,weather-pro-10
04/30/2022 20:55:00,15,50.28,11.3,0,weather-pro-10
04/30/2022 21:00:00,17,45.07,5.4,0,weather-pro-10
04/30/2022 21:05:00,16.2,44.18,5.6,0,weather-pro-10
04/30/2022 21:10:00,16.1,44.4,5.2,0,weather-pro-10
04/30/2022 21:15:00,17,44.14,5.7,0,weather-pro-10
04/30/2022 21:20:00,17.4,44.26,5.8,0,weather-pro-10
04/30/2022 21:25:00,16.6,45.19,6.2,0,weather-pro-10
04/30/2022 21:30:00,17.7,45.31,5.1,0,weather-pro-10
04/30/2022 21:35:00,16.7,44.82,5.2,0,weather-pro-10
04/30/2022 21:40:00,18,44.76,5,0,weather-pro-10
04/30/2022 21:45:00,17.6,44.15,5.1,0,weather-pro-10
04/30/2022 21:50:00,16.9,45.84,6,0,weather-pro-10
04/30/2022 21:55:00,16.9,45.06,5.8,0,weather-pro-10
04/30/2022 22:00:00,16,44.79,13,0,weather-pro-10
04/30/2022 22:05:00,16.2,44.59,12.7,0,weather-pro-10
04/30/2022 22:10:00,15.1,43.99,12.9,0,weather-pro-10
04/30/2022 22:15:00,16.4,44.24,12.1,0,weather-pro-10
04/30/2022 22:20:00,16.6,44.83,13.2,0,weather-pro-10
04/30/2022 22:25:00,16.5,44.28,13.2,0,weather-pro-10
04/30/2022 22:30:00,16.5,44.43,12.1,0,weather-pro-10
04/30/2022 22:35:00,16.6,45.5,13.2,0,weather-pro-10
04/30/2022 22:40:00,16.8,44.31,13,0,weather-pro-10
04/30/2022 22:45:00,15,45.19,13.3,0,weather-pro-10
